Input,Result
-5.0,1.0416286906206544
-4.99,1.038545620712754
-4.98,1.035580473923048
-4.970000000000001,1.03273138863128
-4.960000000000001,1.0299976516053544
-4.950000000000001,1.0273775571427397
-4.940000000000001,1.024868432514976
-4.9300000000000015,1.0224708416877721
-4.920000000000002,1.0201812249928077
-4.910000000000002,1.0180002809680775
-4.900000000000002,1.015925650497194
-4.890000000000002,1.0139560916454073
-4.880000000000003,1.0120904323043072
-4.870000000000003,1.0103275684042279
-4.860000000000003,1.0086674796526551
-4.850000000000003,1.007108169460049
-4.840000000000003,1.005649740240672
-4.830000000000004,1.004289319684372
-4.820000000000004,1.0030281419605789
-4.810000000000004,1.0018644697782573
-4.800000000000004,1.0007966341207601
-4.580000000000009,1.0008256811869791
-4.570000000000009,1.001870492208954
-4.560000000000009,1.003006009009
-4.55000000000001,1.0042308244634646
-4.54000000000001,1.00554659501812
-4.53000000000001,1.0173002073257822
-4.52000000000001,1.019254741318243
-4.5100000000000104,1.021320056172603
-4.500000000000011,1.0234974545618305
-4.490000000000011,1.025788318322631
-4.480000000000011,1.0281930535277304
-4.470000000000011,1.0307142540566336
-4.4600000000000115,1.0333535526178461
-4.450000000000012,1.0361105239818142
-4.440000000000012,1.0389880256630042
-4.430000000000012,1.0419879462834374
-4.420000000000012,1.0451122711857321
-4.410000000000013,1.0483608877519996
-4.400000000000013,1.051738155061963
-4.390000000000013,1.0552441412845275
-4.380000000000013,1.0588823285245956
-4.370000000000013,1.062654084842302
-4.360000000000014,1.0665620013822643
-4.350000000000014,1.0706087909829045
-4.340000000000014,1.0747961380425168
-4.330000000000014,1.079126986268109
-4.3200000000000145,1.0836055892376293
-4.310000000000015,1.0882316453409537
-4.300000000000015,1.0930108514117327
-4.290000000000015,1.0979455243348646
-4.280000000000015,1.103038097832861
-4.270000000000016,1.108292354223536
-4.260000000000016,1.1137134882954283
-4.250000000000016,1.1193031666205886
-4.240000000000016,1.1250656757088195
-4.230000000000016,1.1310054978177249
-4.220000000000017,1.1371260276776476
-4.210000000000017,1.1434334333075298
-4.200000000000017,1.1499301992369064
-4.190000000000017,1.1566229386087676
-4.1800000000000175,1.16351451193475
-4.170000000000018,1.1706120193759701
-4.160000000000018,1.1779201228806273
-4.150000000000018,1.1854451050008001
-4.140000000000018,1.1931935467320218
-4.1300000000000185,1.2011694585848782
-4.120000000000019,1.2093814135008085
-4.110000000000019,1.2178354436391845
-4.100000000000019,1.2265378638371256
-4.090000000000019,1.2354983382547349
-4.08000000000002,1.244722377121007
-4.07000000000002,1.2542204518203754
-4.06000000000002,1.2640003842561167
-4.05000000000002,1.2740703745512088
-4.0400000000000205,1.2844406710431842
-4.030000000000021,1.295122052302209
-4.020000000000021,1.3061241549376719
-4.010000000000021,1.317457097009636
-4.000000000000021,1.329135038790806
-3.9900000000000215,1.3411675399902632
-3.9800000000000217,1.3535682766910129
-3.970000000000022,1.3663516770600486
-3.960000000000022,1.379531069798754
-3.9500000000000224,1.393122433171917
-3.9400000000000226,1.4071406760748093
-3.930000000000023,1.4216035403614569
-3.920000000000023,1.436529803683837
-3.9100000000000232,1.4519351391534636
-3.9000000000000234,1.4678403518119756
-3.8900000000000237,1.484267506564173
-3.880000000000024,1.5012377705418118
-3.870000000000024,1.5187781733351153
-3.8600000000000243,1.5369080790646992
-3.8500000000000245,1.5556575375496837
-3.8400000000000247,1.5750561507517744
-3.830000000000025,1.5951303859577481
-3.820000000000025,1.615916127489319
-3.8100000000000254,1.637446435033494
-3.8000000000000256,1.6597537921224765
-3.790000000000026,1.6543281359857729
-3.780000000000026,1.6764459346186085
-3.770000000000026,1.6993364091322338
-3.7600000000000264,1.7230298445999381
-3.7500000000000266,1.7475643322119796
-3.740000000000027,1.7729867735186697
-3.730000000000027,1.7993378436735281
-3.7200000000000273,1.8266675191115092
