Input,Result
-5.0,0.2798791668957357
-4.99,0.2699102419786235
-4.98,0.2598742544711959
-4.970000000000001,0.24976681912265777
-4.960000000000001,0.23958259428693054
-4.950000000000001,0.22931505200312552
-4.940000000000001,0.21895617628144037
-4.9300000000000015,0.20849606106307736
-4.920000000000002,0.19792236514970443
-4.910000000000002,0.18721955852962308
-4.900000000000002,0.17636785642555702
-4.890000000000002,0.1653416715126615
-4.880000000000003,0.15410729583810936
-4.870000000000003,0.14261929807468757
-4.860000000000003,0.1308146654566978
-4.850000000000003,0.11860272591984031
-4.840000000000003,0.10584650487009016
-4.830000000000004,0.09232470595236311
-4.820000000000004,0.07764262372651484
-4.810000000000004,0.06097246226003214
-4.800000000000004,0.03990165707622215
-4.7900000000000045,NaN
-4.780000000000005,NaN
-4.770000000000005,NaN
-4.760000000000005,NaN
-4.750000000000005,NaN
-4.7400000000000055,NaN
-4.730000000000006,NaN
-4.720000000000006,NaN
-4.710000000000006,NaN
-4.700000000000006,NaN
-4.690000000000007,NaN
-4.680000000000007,NaN
-4.670000000000007,NaN
-4.660000000000007,NaN
-4.6500000000000075,NaN
-4.640000000000008,NaN
-4.630000000000008,NaN
-4.620000000000008,NaN
-4.610000000000008,NaN
-4.6000000000000085,NaN
-4.590000000000009,NaN
-4.580000000000009,-0.04062032563352233
-4.570000000000009,-0.06108219828527457
-4.560000000000009,-0.07735889333336601
-4.55000000000001,-0.0916982002513516
-4.54000000000001,-0.104889957220886
-4.53000000000001,-0.18363877841864895
-4.52000000000001,-0.19345590163070597
-4.5100000000000104,-0.2032590912581055
-4.500000000000011,-0.21304678526183635
-4.490000000000011,-0.22281752983300315
-4.480000000000011,-0.23256995692792187
-4.470000000000011,-0.24230276730399528
-4.4600000000000115,-0.25201471755302535
-4.450000000000012,-0.26170461007995527
-4.440000000000012,-0.2713712852794555
-4.430000000000012,-0.28101361537179853
-4.420000000000012,-0.29063049950489245
-4.410000000000013,-0.300220859832146
-4.400000000000013,-0.3097836383493324
-4.390000000000013,-0.3193177943268641
-4.380000000000013,-0.3288223022128541
-4.370000000000013,-0.3382961499111697
-4.360000000000014,-0.3477383373602321
-4.350000000000014,-0.35714787535455833
-4.340000000000014,-0.3665237845633746
-4.330000000000014,-0.37586509471011054
-4.3200000000000145,-0.3851708438839005
-4.310000000000015,-0.39444007795988545
-4.300000000000015,-0.4036718501095916
-4.290000000000015,-0.41286522038615
-4.280000000000015,-0.4220192553719291
-4.270000000000016,-0.43113302787835583
-4.260000000000016,-0.44020561668950414
-4.250000000000016,-0.4492361063424345
-4.240000000000016,-0.45822358693848697
-4.230000000000016,-0.4671671539806037
-4.220000000000017,-0.4760659082326141
-4.210000000000017,-0.4849189555969793
-4.200000000000017,-0.4937254070080774
-4.190000000000017,-0.5024843783384898
-4.1800000000000175,-0.5111949903161699
-4.170000000000018,-0.5198563684506151
-4.160000000000018,-0.5284676429664704
-4.150000000000018,-0.53702794874315
-4.140000000000018,-0.5455364252592926
-4.1300000000000185,-0.5539922165409706
-4.120000000000019,-0.5623944711127337
-4.110000000000019,-0.5707423419506445
-4.100000000000019,-0.5790349864365858
-4.090000000000019,-0.5872715663131702
-4.08000000000002,-0.5954512476386556
-4.07000000000002,-0.6035732007413414
-4.06000000000002,-0.6116366001729365
-4.05000000000002,-0.6196406246604644
-4.0400000000000205,-0.627584457056276
-4.030000000000021,-0.6354672842857908
-4.020000000000021,-0.6432882972925976
-4.010000000000021,-0.6510466909805747
-4.000000000000021,-0.6587416641526977
-3.9900000000000215,-0.6663724194462323
-3.9800000000000217,-0.6739381632640035
-3.970000000000022,-0.6814381057014482
-3.960000000000022,-0.6888714604691752
-3.9500000000000224,-0.6962374448107452
-3.9400000000000226,-0.703535279415397
-3.930000000000023,-0.7107641883254479
-3.920000000000023,-0.7179233988380928
-3.9100000000000232,-0.7250121414013281
-3.9000000000000234,-0.7320296495037285
-3.8900000000000237,-0.7389751595577914
-3.880000000000024,-0.7458479107765748
-3.870000000000024,-0.7526471450433341
-3.8600000000000243,-0.7593721067738689
-3.8500000000000245,-0.7660220427712804
-3.8400000000000247,-0.7725962020728281
-3.830000000000025,-0.7790938357885744
-3.820000000000025,-0.7855141969314877
-3.8100000000000254,-0.7918565402386697
-3.8000000000000256,-0.798120121983361
-3.790000000000026,-0.7966241512074741
-3.780000000000026,-0.802613583284974
-3.770000000000026,-0.8085226178592271
-3.7600000000000264,-0.8143506707953855
-3.7500000000000266,-0.8200971667084713
-3.740000000000027,-0.8257615390561538
-3.730000000000027,-0.8313432302321571
-3.7200000000000273,-0.8368416916603476
-3.7100000000000275,-0.8422563838895502
-3.7000000000000277,-0.84758677668915
-3.690000000000028,-0.8528323491455323
-3.680000000000028,-0.85799258975942
-3.6700000000000284,-0.8630669965441701
-3.6600000000000286,-0.8680550771250883
-3.6500000000000288,-0.8729563488398319
-3.640000000000029,-0.8777703388399659
-3.630000000000029,-0.8824965841937443
-3.6200000000000294,-0.8871346319901886
-3.6100000000000296,-0.8916840394445428
-3.60000000000003,-0.8961443740051845
-3.59000000000003,-0.9005152134620708
-3.5800000000000303,-0.9047961460568116
-3.5700000000000305,-0.9089867705944543
-3.5600000000000307,-0.9130866965570789
-3.550000000000031,-0.9170955442192934
-3.540000000000031,-0.9210129447657383
-3.5300000000000313,-0.9248385404106979
-3.5200000000000315,-0.9285719845199345
-3.5100000000000318,-0.9322129417348496
