Input,Result
0.01,-4.5679876253861655
0.02,-3.8933498063044842
0.03,-3.4935377069736835
0.04,-3.2087823516076366
0.05,-2.9878901779420137
0.060000000000000005,-2.8073061944191005
0.07,-2.653468203442068
0.08,-2.521213568777101
0.09,-2.404061880452012
0.09999999999999999,-2.2989040886758305
0.10999999999999999,-2.203431957060707
0.11999999999999998,-2.1158417105839904
0.12999999999999998,-2.037243928920606
0.13999999999999999,-1.9621572755814847
0.15,-1.8943264677721823
0.16,-1.830604164382121
0.17,-1.7687818220936093
0.18000000000000002,-1.7124469338937331
0.19000000000000003,-1.6589875543178936
0.20000000000000004,-1.608143797810007
0.21000000000000005,-1.5580159472868909
0.22000000000000006,-1.51208709111072
0.23000000000000007,-1.468093120782936
0.24000000000000007,-1.425888368591821
0.25000000000000006,-1.3853416594285715
0.26000000000000006,-1.3444873172079692
0.2700000000000001,-1.3072380475253473
0.2800000000000001,-1.2712685919233733
0.2900000000000001,-1.236500250244512
0.3000000000000001,-1.20286071249567
0.3100000000000001,-1.1702834509485396
0.3200000000000001,-1.138707176239343
0.3300000000000001,-1.1080753502250285
0.34000000000000014,-1.0783357492206438
0.35000000000000014,-1.0477261578181527
0.36000000000000015,-1.0198833638411002
0.37000000000000016,-0.9927623889173038
0.38000000000000017,-0.966329605456009
0.3900000000000002,-0.9405534543344188
0.4000000000000002,-0.9154042958291185
0.4100000000000002,-0.890854272473342
0.4200000000000002,-0.8668771828074161
0.4300000000000002,-0.8434483650852842
0.4400000000000002,-0.8205445900861992
0.45000000000000023,-0.7981439622584442
0.46000000000000024,-0.7762258284921659
0.47000000000000025,-0.7547706938818592
0.48000000000000026,-0.7337601438964124
0.49000000000000027,-0.7112975441882563
0.5000000000000002,-0.6913580246913577
0.5100000000000002,-0.6717872739596541
0.5200000000000002,-0.6525732614083681
0.5300000000000002,-0.633704464076392
0.5400000000000003,-0.6151698416835871
0.5500000000000003,-0.5969588130643478
0.5600000000000003,-0.5790612338935806
0.5700000000000003,-0.5614673756268364
0.5800000000000003,-0.5441679055815052
0.5900000000000003,-0.5271538680907931
0.6000000000000003,-0.5104166666666662
0.6100000000000003,-0.4939480471120919
0.6200000000000003,-0.4777400815267666
0.6300000000000003,-0.4617851531541012
0.6400000000000003,-0.44607594202057377
0.6500000000000004,-0.4306054113216642
0.6600000000000004,-0.41536679451147546
0.6700000000000004,-0.40035358305583907
0.6800000000000004,-0.385559514811215
0.6900000000000004,-0.37097856299403265
0.7000000000000004,-0.3566049257073066
0.7100000000000004,-0.34243301599339115
0.7200000000000004,-0.328457452383647
0.7300000000000004,-0.3146730499175596
0.7400000000000004,-0.30107481160551475
0.7500000000000004,-0.28571428571428514
0.7600000000000005,-0.27272727272727215
0.7700000000000005,-0.25988700564971695
0.7800000000000005,-0.24719101123595447
0.7900000000000005,-0.23463687150837928
0.8000000000000005,-0.22222222222222163
0.8100000000000005,-0.20994475138121485
0.8200000000000005,-0.19780219780219718
0.8300000000000005,-0.18579234972677533
0.8400000000000005,-0.17391304347826025
0.8500000000000005,-0.16216216216216153
0.8600000000000005,-0.15053763440860152
0.8700000000000006,-0.13903743315507958
0.8800000000000006,-0.12765957446808449
0.8900000000000006,-0.11640211640211577
0.9000000000000006,-0.1052631578947362
0.9100000000000006,-0.09424083769633444
0.9200000000000006,-0.08333333333333269
0.9300000000000006,-0.0725388601036263
0.9400000000000006,-0.061855670103092134
0.9500000000000006,-0.05128205128205063
0.9600000000000006,-0.04081632653061159
0.9700000000000006,-0.030456852791877514
0.9800000000000006,-0.02020202020201954
0.9900000000000007,-0.010050251256280743
1.0000000000000007,0.0
1.0100000000000007,0.009950248756219573
1.0200000000000007,0.019801980198020475
1.0300000000000007,0.02955665024630609
1.0400000000000007,0.039215686274510476
1.0500000000000007,0.048780487804878724
1.0600000000000007,0.0582524271844667
1.0700000000000007,0.06763285024154657
1.0800000000000007,0.0769230769230776
1.0900000000000007,0.08612440191387628
1.1000000000000008,0.09523809523809593
1.1100000000000008,0.10426540284360258
1.1200000000000008,0.113207547169812
1.1300000000000008,0.12206572769953121
1.1400000000000008,0.1308411214953278
1.1500000000000008,0.13953488372093092
1.1600000000000008,0.14814814814814883
1.1700000000000008,0.15668202764977027
1.1800000000000008,0.16513761467889979
1.1900000000000008,0.1735159817351605
1.2000000000000008,0.1818181818181825
1.2100000000000009,0.19004524886877897
1.2200000000000009,0.19819819819819892
1.2300000000000009,0.2062780269058303
1.2400000000000009,0.21428571428571497
1.2500000000000009,0.22222222222222293
1.260000000000001,0.23008849557522196
1.270000000000001,0.2378854625550668
1.280000000000001,0.24561403508771998
1.290000000000001,0.2532751091703064
1.300000000000001,0.260869565217392
1.310000000000001,0.2683982683982691
1.320000000000001,0.2758620689655179
